ID,MONTHS_BALANCE,STATUS
5005715,-21,C
5005715,-22,X
5005715,-23,C
5005716,0,C
5005716,-1,C
5005716,-2,C
5005716,-3,C
5005716,-4,C
5005716,-5,X
5005716,-6,C
5005716,-7,C
5005716,-8,C
5005716,-9,X
5005716,-10,X
5005716,-11,X
5005716,-12,C
5005716,-13,X
5005716,-14,X
5005716,-15,X
5005716,-16,C
5005716,-17,X
5005716,-18,C
5005717,0,C
5005717,-1,C
5005717,-2,C
5005717,-3,3
5005717,-4,C
5005717,-5,X
5005717,-6,C
5005717,-7,2
5005717,-8,X
5005717,-9,C
5005717,-10,X
5005717,-11,1
5005717,-12,X
5005717,-13,X
5005717,-14,1
5005717,-15,X
5005718,0,C
5005718,-1,X
5005718,-2,0
5005718,-3,X
5005718,-4,0
5005718,-5,X
5005718,-6,4
5005718,-7,X
5005718,-8,X
5005718,-9,X
5005718,-10,X
5005718,-11,3
5005718,-12,C
5005718,-13,X
5005718,-14,0
5005718,-15,0
5005718,-16,X
5005718,-17,X
5005718,-18,X
5005718,-19,3
5005718,-20,0
5005718,-21,0
5005719,0,C
5005719,-1,X
5005719,-2,X
5005719,-3,C
5005719,-4,C
5005719,-5,X
5005719,-6,X
5005719,-7,X
5005719,-8,X
5005719,-9,X
5005719,-10,X
5005720,0,X
5005720,-1,0
5005720,-2,X
5005720,-3,1
5005720,-4,2
5005720,-5,X
5005720,-6,X
5005720,-7,X
5005720,-8,X
5005720,-9,0
5005720,-10,C
5005720,-11,C
5005720,-12,X
5005720,-13,4
5005720,-14,C
5005720,-15,X
5005720,-16,X
5005721,0,C
5005721,-1,X
5005721,-2,X
5005721,-3,C
5005721,-4,C
5005721,-5,X
5005721,-6,X
5005721,-7,X
5005721,-8,C
5005721,-9,X
5005721,-10,C
5005721,-11,X
5005721,-12,C
5005721,-13,C
5005721,-14,C
5005721,-15,C
5005721,-16,C
5005722,0,C
5005722,-1,X
5005722,-2,C
5005722,-3,X
5005722,-4,C
5005722,-5,X
5005722,-6,C
5005722,-7,X
5005722,-8,5
5005722,-9,C
5005722,-10,X
5005722,-11,1
5005722,-12,C
5005722,-13,C
5005722,-14,X
5005722,-15,C
5005722,-16,C
5005722,-17,X
5005722,-18,X
5005722,-19,X
5005722,-20,C
5005722,-21,4
5005722,-22,C
5005723,0,X
5005723,-1,X
5005723,-2,X
5005723,-3,X
5005723,-4,C
5005723,-5,X
5005723,-6,X
5005723,-7,X
5005724,0,X
5005724,-1,C
5005724,-2,C
5005724,-3,C
5005724,-4,C
5005724,-5,X
5005724,-6,X
5005724,-7,X
5005724,-8,C
5005724,-9,X
5005725,0,C
5005725,-1,X
5005725,-2,C
5005725,-3,C
5005725,-4,C
5005725,-5,X
5005725,-6,X
5005725,-7,X
5005725,-8,X
5005726,0,X
5005726,-1,C
5005726,-2,C
5005726,-3,C
5005726,-4,C
5005726,-5,X
5005726,-6,X
5005726,-7,X
5005726,-8,X
5005726,-9,C
5005726,-10,X
5005726,-11,C
5005726,-12,X
5005726,-13,C
5005726,-14,C
5005726,-15,X
5005726,-16,X
5005726,-17,X
5005726,-18,C
5005726,-19,X
5005727,0,C
5005727,-1,C
5005727,-2,C
5005727,-3,X
5005727,-4,0
5005727,-5,X
5005727,-6,X
5005727,-7,X
5005728,0,C
5005728,-1,X
5005728,-2,C
5005728,-3,X
5005728,-4,X
5005728,-5,C
5005728,-6,X
5005728,-7,C
5005728,-8,C
5005728,-9,X
5005728,-10,C
5005728,-11,X
5005728,-12,C
5005728,-13,C
5005728,-14,C
5005728,-15,C
5005728,-16,X
5005728,-17,X
5005728,-18,X
5005728,-19,X
5005728,-20,C
5005729,0,X
5005729,-1,X
5005729,-2,X
5005729,-3,X
5005729,-4,X
5005729,-5,X
5005729,-6,X
5005729,-7,C
5005729,-8,X
5005729,-9,C
5005729,-10,X
5005729,-11,C
5005729,-12,X
5005730,0,C
5005730,-1,X
5005730,-2,C
5005730,-3,X
5005730,-4,X
5005730,-5,C
5005731,0,X
5005731,-1,C
5005731,-2,C
5005731,-3,X
5005731,-4,X
5005731,-5,X
5005732,0,1
5005732,-1,C
5005732,-2,3
5005732,-3,X
5005732,-4,X
5005732,-5,0
5005732,-6,C
5005732,-7,X
5005732,-8,C
5005732,-9,C
5005732,-10,X
5005732,-11,3
5005732,-12,C
5005732,-13,X
5005732,-14,X
5005732,-15,C
5005732,-16,X
5005732,-17,C
5005733,0,X
5005733,-1,X
5005733,-2,C
5005733,-3,C
5005733,-4,0
5005733,-5,1
5005733,-6,X
5005733,-7,3
5005733,-8,C
5005734,0,X
5005734,-1,X
5005734,-2,X
5005734,-3,4
5005734,-4,X
5005734,-5,X
5005734,-6,C
5005734,-7,X
5005734,-8,C
5005734,-9,C
5005734,-10,X
5005734,-11,C
5005734,-12,X
5005734,-13,C
5005734,-14,X
5005734,-15,X
5005734,-16,C
5005734,-17,1
5005734,-18,X
5005735,0,C
5005735,-1,X
5005735,-2,X
5005735,-3,C
5005735,-4,X
5005735,-5,0
5005735,-6,X
5005735,-7,X
5005735,-8,C
5005735,-9,C
5005735,-10,C
5005736,0,C
5005736,-1,3
5005736,-2,C
5005736,-3,C
5005736,-4,X
5005736,-5,X
5005736,-6,C
5005736,-7,C
5005736,-8,X
5005736,-9,0
5005736,-10,C
5005736,-11,X
5005736,-12,X
5005736,-13,X
5005736,-14,C
5005736,-15,X
5005736,-16,X
5005736,-17,X
5005736,-18,C
5005736,-19,C
5005736,-20,C
5005736,-21,C
5005736,-22,C
5005737,0,X
5005737,-1,C
5005737,-2,C
5005737,-3,C
5005737,-4,C
5005737,-5,C
5005737,-6,X
5005737,-7,X
5005737,-8,C
5005737,-9,X
5005737,-10,X
5005737,-11,0
5005737,-12,C
5005738,0,X
5005738,-1,C
5005738,-2,X
5005738,-3,X
5005738,-4,C
5005738,-5,C
5005738,-6,4
5005738,-7,X
5005738,-8,X
5005738,-9,X
5005738,-10,C
5005738,-11,X
5005738,-12,C
5005738,-13,X
5005739,0,2
5005739,-1,X
5005739,-2,0
5005739,-3,C
5005739,-4,1
5005739,-5,C
5005739,-6,C
5005739,-7,C
5005739,-8,C
5005739,-9,X
5005739,-10,X
5005739,-11,X
5005739,-12,0
5005739,-13,C
5005739,-14,C
5005739,-15,C
5005739,-16,X
5005739,-17,X
5005739,-18,X
5005739,-19,C
5005739,-20,1
5005739,-21,X
5005739,-22,X
5005740,0,C
5005740,-1,C
5005740,-2,X
5005740,-3,X
5005740,-4,X
5005740,-5,X
5005740,-6,C
5005740,-7,C
5005740,-8,X
5005740,-9,X
5005740,-10,X
5005741,0,X
5005741,-1,C
5005741,-2,X
5005741,-3,X
5005741,-4,C
5005741,-5,C
5005741,-6,X
5005741,-7,X
5005741,-8,X
5005742,0,C
5005742,-1,C
5005742,-2,C
5005742,-3,X
5005742,-4,C
5005742,-5,C
5005742,-6,X
5005742,-7,X
5005742,-8,X
5005742,-9,X
5005742,-10,X
5005742,-11,C
5005742,-12,C
5005742,-13,X
5005742,-14,C
5005742,-15,X
5005742,-16,X
5005742,-17,C
5005742,-18,X
5005742,-19,X
5005742,-20,X
5005742,-21,X
5005742,-22,X
5005743,0,X
5005743,-1,C
5005743,-2,C
5005743,-3,C
5005743,-4,C
5005743,-5,X
5005743,-6,X
5005743,-7,X
5005743,-8,X
5005743,-9,C
5005743,-10,X
5005743,-11,X
5005743,-12,X
5005743,-13,X
5005743,-14,X
5005743,-15,X
5005743,-16,X
5005743,-17,X
5005743,-18,X
5005743,-19,X
5005744,0,X
5005744,-1,4
5005744,-2,C
5005744,-3,X
5005744,-4,X
5005744,-5,C
5005744,-6,C
5005744,-7,X
5005744,-8,C
5005744,-9,C
5005744,-10,C
5005744,-11,C
5005744,-12,C
5005744,-13,X
5005744,-14,1
5005744,-15,X
5005744,-16,X
5005744,-17,C
5005744,-18,X
5005744,-19,X
5005744,-20,X
5005744,-21,X
5005745,0,X
5005745,-1,X
5005745,-2,C
5005745,-3,C
5005745,-4,X
5005745,-5,C
5005745,-6,X
5005745,-7,C
5005745,-8,X
5005745,-9,X
5005745,-10,C
5005745,-11,X
5005745,-12,C
5005745,-13,X
5005745,-14,X
5005745,-15,X
5005745,-16,X
5005746,0,X
5005746,-1,X
5005746,-2,C
5005746,-3,X
5005746,-4,C
5005746,-5,X
5005746,-6,C
5005746,-7,C
5005746,-8,X
5005746,-9,0
5005746,-10,C
5005746,-11,X
5005746,-12,X
5005746,-13,X
5005746,-14,C
5005746,-15,X
5005746,-16,C
5005746,-17,C
5005747,0,X
5005747,-1,0
5005747,-2,X
5005747,-3,X
5005747,-4,0
5005747,-5,X
5005747,-6,0
5005748,0,0
5005748,-1,X
5005748,-2,C
5005748,-3,C
5005748,-4,C
5005748,-5,0
5005748,-6,C
5005749,0,X
5005749,-1,C
5005749,-2,2
5005749,-3,0
5005749,-4,X
5005749,-5,X
5005749,-6,X
5005749,-7,X
5005749,-8,X
5005749,-9,0
5005749,-10,2
5005749,-11,X
5005749,-12,X
5005750,0,C
5005750,-1,C
5005750,-2,4
5005750,-3,0
5005750,-4,X
5005750,-5,X
5005750,-6,0
5005750,-7,X
5005750,-8,X
5005751,0,C
5005751,-1,X
5005751,-2,X
5005751,-3,X
5005751,-4,X
5005751,-5,C
5005751,-6,C
5005751,-7,C
5005751,-8,C
5005751,-9,C
5005751,-10,X
5005751,-11,C
5005751,-12,C
5005751,-13,X
5005751,-14,X
5005751,-15,X
5005751,-16,X
5005751,-17,C
5005752,0,C
5005752,-1,C
5005752,-2,X
5005752,-3,C
5005752,-4,C
5005752,-5,X
5005752,-6,X
5005752,-7,X
5005752,-8,C
5005752,-9,0
5005752,-10,X
5005752,-11,X
5005752,-12,X
5005752,-13,C
5005753,0,X
5005753,-1,C
5005753,-2,C
5005753,-3,C
5005753,-4,C
5005753,-5,X
5005753,-6,C
5005753,-7,C
5005753,-8,X
5005753,-9,C
5005753,-10,C
5005753,-11,X
5005753,-12,X
5005753,-13,C
5005754,0,C
5005754,-1,X
5005754,-2,C
5005754,-3,X
5005754,-4,X
5005754,-5,X
5005754,-6,X
5005754,-7,0
5005754,-8,X
5005754,-9,X
5005754,-10,X
5005754,-11,1
5005754,-12,1
5005754,-13,C
5005754,-14,X
5005754,-15,X
5005754,-16,X
5005754,-17,X
5005754,-18,X
5005755,0,X
5005755,-1,0
5005755,-2,X
5005755,-3,X
5005755,-4,C
5005755,-5,X
5005755,-6,C
5005755,-7,2
5005755,-8,C
5005755,-9,C
5005755,-10,2
5005755,-11,X
5005755,-12,X
5005755,-13,C
5005755,-14,C
5005756,0,X
5005756,-1,X
5005756,-2,C
5005756,-3,X
5005756,-4,C
5005756,-5,X
5005756,-6,C
5005756,-7,X
5005756,-8,X
5005756,-9,X
5005756,-10,C
5005756,-11,C
5005756,-12,X
5005756,-13,X
5005757,0,X
5005757,-1,0
5005757,-2,1
5005757,-3,X
5005757,-4,C
5005757,-5,X
5005757,-6,C
5005757,-7,X
5005758,0,X
5005758,-1,C
5005758,-2,C
5005758,-3,4
5005758,-4,C
5005758,-5,X
5005758,-6,X
5005758,-7,C
5005758,-8,C
5005759,0,0
5005759,-1,X
5005759,-2,X
5005759,-3,X
5005759,-4,C
5005759,-5,X
5005759,-6,X
5005759,-7,0
5005759,-8,C
5005759,-9,X
5005759,-10,C
5005759,-11,C
5005759,-12,C
5005759,-13,X
5005759,-14,X
5005759,-15,2
5005759,-16,X
5005760,0,C
5005760,-1,C
5005760,-2,1
5005760,-3,4
5005760,-4,C
5005760,-5,X
5005760,-6,C
5005760,-7,X
5005760,-8,C
5005760,-9,X
5005760,-10,X
5005760,-11,C
5005760,-12,C
5005760,-13,C
5005760,-14,C
5005760,-15,X
5005760,-16,C
5005761,0,C
5005761,-1,C
5005761,-2,C
5005761,-3,C
5005761,-4,C
5005761,-5,C
5005761,-6,C
5005761,-7,X
5005761,-8,X
5005761,-9,C
5005761,-10,C
5005761,-11,C
5005762,0,C
5005762,-1,5
5005762,-2,C
5005762,-3,X
5005762,-4,C
5005762,-5,X
5005762,-6,X
5005762,-7,C
5005762,-8,X
5005762,-9,C
5005762,-10,C
5005762,-11,X
5005763,0,3
5005763,-1,X
5005763,-2,C
5005763,-3,3
5005763,-4,X
5005763,-5,4
5005763,-6,0
5005763,-7,X
5005763,-8,3
5005763,-9,X
5005763,-10,X
5005763,-11,C
5005763,-12,X
5005763,-13,1
5005763,-14,C
5005763,-15,2
5005763,-16,X
5005763,-17,X
5005763,-18,X
5005763,-19,2
5005763,-20,X
5005764,0,X
5005764,-1,X
5005764,-2,C
5005764,-3,C
5005764,-4,X
5005764,-5,C
5005764,-6,C
5005764,-7,C
5005764,-8,C
5005764,-9,X
5005764,-10,X
5005765,0,X
5005765,-1,C
5005765,-2,X
5005765,-3,X
5005765,-4,X
5005765,-5,3
5005766,0,X
5005766,-1,X
5005766,-2,X
5005766,-3,C
5005766,-4,X
5005766,-5,X
5005766,-6,X
5005766,-7,X
5005766,-8,C
5005766,-9,X
5005766,-10,C
5005766,-11,X
5005766,-12,X
5005766,-13,X
5005766,-14,C
5005766,-15,0
5005766,-16,X
5005766,-17,C
5005767,0,1
5005767,-1,C
5005767,-2,0
5005767,-3,0
5005767,-4,X
5005767,-5,C
5005767,-6,X
5005767,-7,X
5005767,-8,X
5005767,-9,X
5005767,-10,5
5005767,-11,C
5005767,-12,1
5005768,0,X
5005768,-1,C
5005768,-2,X
5005768,-3,C
5005768,-4,X
5005768,-5,X
5005768,-6,C
5005768,-7,C
5005768,-8,X
5005768,-9,C
5005768,-10,X
5005768,-11,X
5005768,-12,X
5005768,-13,X
5005768,-14,X
5005768,-15,X
5005768,-16,X
5005768,-17,X
5005768,-18,0
5005768,-19,C
5005768,-20,C
5005768,-21,C
5005769,0,X
5005769,-1,C
5005769,-2,C
5005769,-3,X
5005769,-4,C
5005769,-5,2
5005769,-6,2
5005770,0,C
5005770,-1,C
5005770,-2,4
5005770,-3,X
5005770,-4,C
5005770,-5,X
5005770,-6,X
5005771,0,C
5005771,-1,X
5005771,-2,X
5005771,-3,X
5005771,-4,X
5005771,-5,C
5005771,-6,X
5005771,-7,X
5005771,-8,X
5005771,-9,X
5005771,-10,X
5005771,-11,C
5005771,-12,C
5005771,-13,X
5005771,-14,C
5005771,-15,X
5005771,-16,C
5005771,-17,X
5005771,-18,C
5005771,-19,C
5005771,-20,X
5005771,-21,X
5005772,0,C
5005772,-1,C
5005772,-2,C
5005772,-3,X
5005772,-4,X
5005772,-5,C
5005772,-6,X
5005772,-7,C
5005772,-8,C
5005772,-9,C
5005772,-10,X
5005772,-11,C
5005772,-12,C
5005772,-13,X
5005772,-14,C
5005772,-15,C
5005772,-16,X
5005772,-17,C
5005772,-18,X
5005772,-19,C
5005772,-20,C
5005773,0,X
5005773,-1,X
5005773,-2,X
5005773,-3,C
5005773,-4,C
5005773,-5,C
5005773,-6,X
5005773,-7,C
5005773,-8,X
5005773,-9,C
5005773,-10,C
5005773,-11,X
5005773,-12,X
5005773,-13,C
5005773,-14,X
5005773,-15,C
5005773,-16,C
5005773,-17,X
5005773,-18,C
5005773,-19,X
5005773,-20,X
5005773,-21,X
5005773,-22,X
5005774,0,X
5005774,-1,0
5005774,-2,X
5005774,-3,X
5005774,-4,2
5005774,-5,1
5005774,-6,C
5005774,-7,X
5005774,-8,2
5005774,-9,C
5005774,-10,C
5005774,-11,C
5005774,-12,X
5005774,-13,X
5005774,-14,C
5005774,-15,C
5005774,-16,C
5005775,0,X
5005775,-1,C
5005775,-2,X
5005775,-3,C
5005775,-4,X
5005775,-5,X
5005775,-6,C
5005775,-7,C
5005775,-8,C
5005775,-9,C
5005775,-10,C
5005775,-11,X
5005775,-12,X
5005775,-13,C
5005775,-14,X
5005775,-15,C
5005775,-16,X
5005775,-17,X
5005775,-18,C
5005775,-19,C
5005775,-20,X
5005776,0,X
5005776,-1,C
5005776,-2,C
5005776,-3,C
5005776,-4,C
5005776,-5,X
5005776,-6,X
5005777,0,C
5005777,-1,C
5005777,-2,X
5005777,-3,C
5005777,-4,C
5005777,-5,X
5005777,-6,C
5005777,-7,C
5005777,-8,1
5005777,-9,X
5005777,-10,X
5005777,-11,C
5005777,-12,2
5005777,-13,X
5005778,0,C
5005778,-1,C
5005778,-2,X
5005778,-3,3
5005778,-4,C
5005778,-5,C
5005778,-6,X
5005778,-7,C
5005778,-8,X
5005778,-9,0
5005778,-10,X
5005778,-11,X
5005778,-12,C
5005778,-13,C
5005778,-14,C
5005778,-15,X
5005778,-16,X
5005778,-17,C
5005778,-18,C
5005778,-19,X
5005778,-20,X
5005778,-21,X
5005778,-22,X
5005778,-23,C
5005779,0,X
5005779,-1,C
5005779,-2,X
5005779,-3,1
5005779,-4,C
5005779,-5,X
5005780,0,C
5005780,-1,X
5005780,-2,C
5005780,-3,X
5005780,-4,C
5005780,-5,X
5005781,0,X
5005781,-1,X
5005781,-2,C
5005781,-3,X
5005781,-4,C
5005781,-5,X
5005781,-6,X
5005781,-7,C
5005781,-8,C
5005781,-9,X
5005781,-10,X
5005781,-11,X
5005781,-12,C
5005781,-13,C
5005781,-14,X
5005781,-15,2
5005781,-16,C
5005781,-17,C
5005781,-18,C
5005781,-19,C
5005781,-20,X
5005781,-21,X
5005781,-22,C
5005781,-23,X
5005782,0,0
5005782,-1,X
5005782,-2,X
5005782,-3,X
5005782,-4,X
5005782,-5,C
5005782,-6,C
5005782,-7,X
5005782,-8,C
5005782,-9,X
5005782,-10,X
5005782,-11,X
5005782,-12,X
5005782,-13,C
5005782,-14,X
5005783,0,C
5005783,-1,3
5005783,-2,C
5005783,-3,X
5005783,-4,C
5005783,-5,C
5005783,-6,X
5005783,-7,0
5005784,0,X
5005784,-1,C
5005784,-2,X
5005784,-3,X
5005784,-4,C
5005784,-5,X
5005784,-6,X
5005784,-7,C
5005784,-8,X
5005784,-9,3
5005784,-10,X
5005784,-11,C
5005784,-12,1
5005784,-13,X
5005784,-14,1
5005784,-15,X
5005784,-16,3
5005784,-17,X
5005785,0,X
5005785,-1,C
5005785,-2,C
5005785,-3,C
5005785,-4,1
5005785,-5,C
5005785,-6,X
5005785,-7,X
5005785,-8,X
5005785,-9,X
5005785,-10,0
5005785,-11,X
5005785,-12,C
5005785,-13,X
5005785,-14,C
5005785,-15,X
5005785,-16,C
5005785,-17,X
5005786,0,C
5005786,-1,C
5005786,-2,C
5005786,-3,X
5005786,-4,C
5005786,-5,X
5005786,-6,1
5005786,-7,C
5005786,-8,X
5005786,-9,C
5005786,-10,X
5005786,-11,C
5005786,-12,X
5005786,-13,X
5005786,-14,C
5005786,-15,C
5005786,-16,C
5005786,-17,C
5005787,0,X
5005787,-1,X
5005787,-2,C
5005787,-3,0
5005787,-4,X
5005787,-5,X
5005787,-6,C
5005787,-7,0
5005787,-8,4
5005787,-9,X
5005787,-10,X
5005787,-11,X
5005787,-12,X
5005788,0,X
5005788,-1,X
5005788,-2,C
5005788,-3,C
5005788,-4,X
5005788,-5,C
5005788,-6,C
5005788,-7,C
5005788,-8,X
5005788,-9,X
5005788,-10,C
5005788,-11,X
5005788,-12,X
5005788,-13,C
5005788,-14,C
5005789,0,X
5005789,-1,C
5005789,-2,C
5005789,-3,X
5005789,-4,C
5005789,-5,C
5005790,0,X
5005790,-1,C
5005790,-2,X
5005790,-3,X
5005790,-4,X
5005790,-5,X
5005790,-6,X
5005790,-7,X
5005790,-8,X
5005790,-9,C
5005790,-10,C
5005790,-11,X
5005790,-12,X
5005790,-13,C
5005790,-14,C
5005791,0,X
5005791,-1,0
5005791,-2,C
5005791,-3,C
5005791,-4,X
5005791,-5,X
5005791,-6,C
5005791,-7,C
5005791,-8,C
5005792,0,X
5005792,-1,X
5005792,-2,X
5005792,-3,X
5005792,-4,X
5005792,-5,X
5005792,-6,X
5005792,-7,C
5005792,-8,X
5005792,-9,3
5005792,-10,0
5005792,-11,X
5005792,-12,X
5005792,-13,0
5005793,0,X
5005793,-1,C
5005793,-2,C
5005793,-3,X
5005793,-4,X
5005793,-5,X
5005793,-6,X
5005793,-7,X
5005793,-8,X
5005793,-9,C
5005793,-10,X
5005793,-11,C
5005793,-12,X
5005793,-13,C
5005793,-14,X
5005793,-15,C
5005793,-16,C
5005793,-17,C
5005793,-18,X
5005793,-19,C
5005793,-20,X
5005793,-21,C
5005793,-22,X
5005793,-23,X
5005794,0,C
5005794,-1,X
5005794,-2,C
5005794,-3,C
5005794,-4,X
5005794,-5,X
5005794,-6,C
5005794,-7,C
5005794,-8,X
5005794,-9,2
5005794,-10,X
5005794,-11,C
5005795,0,X
5005795,-1,X
5005795,-2,C
5005795,-3,X
5005795,-4,C
5005795,-5,X
5005795,-6,C
5005795,-7,C
5005795,-8,C
5005795,-9,C
5005795,-10,C
5005795,-11,X
5005795,-12,C
5005795,-13,C
5005795,-14,X
5005795,-15,X
5005796,0,X
5005796,-1,X
5005796,-2,C
5005796,-3,X
5005796,-4,X
5005796,-5,X
5005796,-6,C
5005796,-7,C
5005796,-8,X
5005796,-9,C
5005796,-10,C
5005796,-11,1
5005796,-12,X
5005796,-13,X
5005796,-14,C
5005796,-15,C
5005796,-16,X
5005797,0,5
5005797,-1,X
5005797,-2,C
5005797,-3,X
5005797,-4,X
5005797,-5,C
5005797,-6,X
5005797,-7,X
5005798,0,C
5005798,-1,C
5005798,-2,X
5005798,-3,C
5005798,-4,C
5005798,-5,C
5005798,-6,X
5005798,-7,C
5005798,-8,C
5005798,-9,X
5005798,-10,C
5005798,-11,X
5005798,-12,C
5005798,-13,X
5005798,-14,X
5005798,-15,X
5005798,-16,C
5005798,-17,C
5005798,-18,C
5005798,-19,C
5005798,-20,C
5005798,-21,C
5005798,-22,X
5005798,-23,X
5005799,0,X
5005799,-1,C
5005799,-2,X
5005799,-3,C
5005799,-4,C
5005799,-5,C
5005799,-6,C
5005799,-7,X
5005799,-8,X
5005799,-9,X
5005799,-10,X
5005799,-11,2
5005799,-12,C
5005799,-13,C
5005799,-14,X
5005800,0,X
5005800,-1,X
5005800,-2,X
5005800,-3,C
5005800,-4,0
5005800,-5,0
5005800,-6,C
5005800,-7,C
5005800,-8,C
5005800,-9,C
5005800,-10,C
5005800,-11,C
5005800,-12,X
5005800,-13,X
5005800,-14,X
5005800,-15,X
5005800,-16,3
5005800,-17,2
5005801,0,1
5005801,-1,3
5005801,-2,C
5005801,-3,C
5005801,-4,C
5005801,-5,X
5005801,-6,3
5005801,-7,X
5005801,-8,X
5005801,-9,C
5005801,-10,X
5005801,-11,X
5005801,-12,C
5005801,-13,C
5005801,-14,C
5005801,-15,X
5005801,-16,C
5005802,0,C
5005802,-1,C
5005802,-2,5
5005802,-3,X
5005802,-4,X
5005802,-5,C
5005802,-6,X
5005802,-7,C
5005802,-8,C
5005802,-9,X
5005802,-10,X
5005802,-11,C
5005802,-12,X
5005802,-13,X
5005802,-14,X
5005803,0,C
5005803,-1,C
5005803,-2,C
5005803,-3,C
5005803,-4,C
5005803,-5,X
5005803,-6,X
5005803,-7,C
5005803,-8,X
5005803,-9,X
5005804,0,C
5005804,-1,C
5005804,-2,X
5005804,-3,0
5005804,-4,X
5005804,-5,X
5005804,-6,C
5005804,-7,2
5005804,-8,X
5005804,-9,X
5005804,-10,C
5005804,-11,0
5005805,0,C
5005805,-1,X
5005805,-2,C
5005805,-3,X
5005805,-4,C
5005805,-5,X
5005805,-6,C
5005805,-7,X
5005805,-8,X
5005805,-9,C
5005805,-10,X
5005805,-11,X
5005805,-12,X
5005805,-13,C
5005805,-14,C
5005806,0,C
5005806,-1,X
5005806,-2,X
5005806,-3,X
5005806,-4,X
5005806,-5,X
5005806,-6,C
5005806,-7,X
5005806,-8,2
5005807,0,X
5005807,-1,X
5005807,-2,C
5005807,-3,X
5005807,-4,C
5005807,-5,C
5005807,-6,X
5005807,-7,X
5005807,-8,X
5005807,-9,C
5005807,-10,X
5005807,-11,C
5005807,-12,C
5005807,-13,C
5005807,-14,X
5005807,-15,2
5005807,-16,X
5005807,-17,0
5005807,-18,C
5005808,0,C
5005808,-1,X
5005808,-2,X
5005808,-3,C
5005808,-4,C
5005808,-5,C
5005808,-6,X
5005808,-7,X
5005808,-8,C
5005808,-9,C
5005808,-10,X
5005808,-11,C
5005808,-12,C
5005808,-13,X
5005808,-14,C
5005809,0,3
5005809,-1,X
5005809,-2,X
5005809,-3,X
5005809,-4,C
5005809,-5,C
5005809,-6,X
5005809,-7,4
5005809,-8,C
5005809,-9,X
5005809,-10,C
5005809,-11,C
5005809,-12,C
5005809,-13,X
5005809,-14,C
5005809,-15,X
5005809,-16,X
5005809,-17,X
5005809,-18,1
5005809,-19,C
5005809,-20,X
5005809,-21,C
5005809,-22,0
5005809,-23,C
5005810,0,X
5005810,-1,C
5005810,-2,X
5005810,-3,X
5005810,-4,X
5005810,-5,C
5005810,-6,C
5005810,-7,X
5005810,-8,X
5005810,-9,X
5005810,-10,C
5005810,-11,C
5005810,-12,X
5005810,-13,C
5005810,-14,X
5005810,-15,C
5005810,-16,C
5005810,-17,C
5005810,-18,X
5005810,-19,X
5005810,-20,X
5005810,-21,C
5005810,-22,X
5005811,0,X
5005811,-1,X
5005811,-2,X
5005811,-3,X
5005811,-4,C
5005811,-5,X
5005811,-6,C
5005811,-7,X
5005811,-8,C
5005811,-9,X
5005811,-10,X
5005811,-11,X
5005811,-12,X
5005811,-13,C
5005811,-14,0
5005811,-15,C
5005811,-16,X
5005811,-17,X
5005811,-18,C
5005811,-19,0
5005811,-20,X
5005811,-21,X
5005811,-22,X
5005811,-23,C
5005812,0,C
5005812,-1,C
5005812,-2,C
5005812,-3,X
5005812,-4,X
5005812,-5,X
5005812,-6,C
5005812,-7,C
5005812,-8,X
5005812,-9,X
5005812,-10,X
5005812,-11,C
5005812,-12,0
5005812,-13,C
5005812,-14,X
5005812,-15,C
5005812,-16,C
5005812,-17,C
5005813,0,X
5005813,-1,X
5005813,-2,X
5005813,-3,X
5005813,-4,C
5005813,-5,2
5005813,-6,X
5005813,-7,0
5005813,-8,X
5005813,-9,X
5005813,-10,X
5005813,-11,X
5005813,-12,C
5005813,-13,X
5005813,-14,X
5005813,-15,X
5005813,-16,X
5005814,0,C
5005814,-1,X
5005814,-2,C
5005814,-3,C
5005814,-4,C
5005814,-5,X
5005814,-6,X
5005814,-7,X
5005814,-8,X
5005815,0,C
5005815,-1,C
5005815,-2,C
5005815,-3,C
5005815,-4,X
5005815,-5,0
5005815,-6,X
5005815,-7,C
5005815,-8,X
5005815,-9,X
5005815,-10,C
5005815,-11,X
5005815,-12,C
5005815,-13,X
5005815,-14,X
5005815,-15,C
5005815,-16,C
5005815,-17,C
5005816,0,X
5005816,-1,C
5005816,-2,C
5005816,-3,X
5005816,-4,X
5005816,-5,C
5005816,-6,X
5005816,-7,C
5005816,-8,X
5005816,-9,3
5005816,-10,X
5005816,-11,X
5005816,-12,X
5005816,-13,C
5005816,-14,X
5005816,-15,X
5005816,-16,C
5005817,0,0
5005817,-1,X
5005817,-2,X
5005817,-3,C
5005817,-4,X
5005817,-5,5
5005817,-6,C
5005817,-7,2
5005817,-8,C
5005817,-9,C
5005817,-10,X
5005817,-11,C
5005817,-12,X
5005818,0,X
5005818,-1,X
5005818,-2,X
5005818,-3,C
5005818,-4,C
5005818,-5,X
5005818,-6,C
5005818,-7,C
5005818,-8,C
5005818,-9,X
5005818,-10,X
5005818,-11,X
5005818,-12,2
5005818,-13,C
5005819,0,X
5005819,-1,X
5005819,-2,C
5005819,-3,0
5005819,-4,1
5005819,-5,X
5005819,-6,C
5005819,-7,X
5005819,-8,3
5005819,-9,C
5005819,-10,1
5005819,-11,X
5005819,-12,C
5005819,-13,2
5005819,-14,1
5005819,-15,0
5005819,-16,C
5005819,-17,X
5005820,0,C
